MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,L958478,Cetti's Warbler,Cettia cetti,Scotocercidae (Bush Warblers and Allies),Passeriformes,Bush Warblers and Allies,12,7,2004,Laguna del Gobierno,La Lantejuela,Sevilla,3.0,2.0,M Vega,778,368.0531177927046,Anillamiento,2004-07-12,anillamiento,2006-08-29,Cantaritas,Puebla del Rio,Sevilla,-5.2227526,37.3544458,-3.74922,40.46366700000001,4,0,JL Arroyo,778.0,87.0,control,control
A,N317803,Savi's Warbler,Locustella luscinioides,Locustellidae (Grassbirds and Allies),Passeriformes,Grassbirds and Allies,2,8,2006,Cantaritas,Puebla del Rio,Sevilla,3.0,0.0,JL Arroyo,26,407.4810089617044,Anillamiento,2006-08-02,anillamiento,2006-08-28,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,M. Vazquez,26.0,18.0,control,control
A,N365286,Sedge Warbler,Acrocephalus schoenobaenus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,6,8,2006,Cantaritas,Puebla del Rio,Sevilla,4.0,0.0,JL Arroyo,5,407.4810089617044,Anillamiento,2006-08-06,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,5.0,18.0,control,control
A,178269,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,16,9,1997,Castronuño,Castronuño,Valladolid,3.0,0.0,G Nycticorax,32,368.0531177927046,Anillamiento,1997-09-16,anillamiento,1997-10-18,Laguna del Gobierno,La Lantejuela,Sevilla,-5.2227526,37.3544458,-3.74922,40.46366700000001,2,0,M Vega,32.0,450.0,Encontrada muerta,muerto
A,BS4548,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,27,5,2003,PNAE Roncaires,Castello D´Empuries,Girona,4.0,0.0,ICO,100,407.4810089617044,Anillamiento,2003-05-27,anillamiento,2003-09-04,Veta La Palma,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,100.0,973.0,control,control
A,CS0350,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,18,8,2005,Muro de los Pobres,Puebla del Rio,Sevilla,3.0,0.0,SEO Sevilla,6,407.4810089617044,Anillamiento,2005-08-18,anillamiento,2005-08-24,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,M. Vazquez,6.0,18.0,control,control
A,L358585,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,15,8,2001,Curva del Convento,Las Cabezas de San Juan,Sevilla,3.0,0.0,GOSUR,1430,405.2296898831144,Anillamiento,2001-08-15,anillamiento,2005-07-15,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,1430.0,35.0,control,control
A,L467833,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,11,5,2001,Coria del Rio,Coria del Rio,Sevilla,4.0,2.0,Zamalla,86,404.97992157396976,Anillamiento,2001-05-11,anillamiento,2001-08-05,Utrera,Utrera,Sevilla,-5.7882209,37.1824545,-3.74922,40.46366700000001,4,0,GOSUR,86.0,29.0,control,control
A,L705800,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,18,7,2004,Cantaritas,Puebla del Rio,Sevilla,3.0,0.0,JL Arroyo,754,407.4810089617044,Anillamiento,2004-07-18,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,754.0,18.0,control,control
A,L851416,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,24,7,2004,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,642,405.2296898831144,Anillamiento,2004-07-24,anillamiento,2006-04-27,Manecorro PN Doñana,Almonte,Huelva,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,EBD,642.0,47.0,control,control
A,L937723,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,17,3,2004,Las Gallegas,Malaga,Malaga,4.0,0.0,SEO Malaga,162,405.6091359284708,Anillamiento,2004-03-17,anillamiento,2004-08-26,Caño Navarro,Coria del Rio,Sevilla,-6.0613366,37.2878742,-3.74922,40.46366700000001,4,0,M. Vazquez,162.0,153.0,control,control
A,N134977,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,24,7,2004,Puenteceso,A Coruña,A Coruña,4.0,2.0,GA Hercules,751,405.2296898831144,Anillamiento,2004-07-24,anillamiento,2006-08-14,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,751.0,708.0,control,control
A,N180430,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,11,8,2005,Cantaritas,Puebla del Rio,Sevilla,3.0,0.0,JL Arroyo,365,407.4810089617044,Anillamiento,2005-08-11,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,365.0,18.0,control,control
A,N206574,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2005,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,13,407.4810089617044,Anillamiento,2005-07-29,anillamiento,2005-08-11,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,JL Arroyo,13.0,18.0,control,control
A,N206635,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2005,Caño Navarro,Coria del Rio,Sevilla,4.0,0.0,M. Vazquez,10,407.4810089617044,Anillamiento,2005-07-29,anillamiento,2005-08-08,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,10.0,18.0,control,control
A,N206647,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2005,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,7,407.4810089617044,Anillamiento,2005-07-29,anillamiento,2005-08-05,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,JL Arroyo,7.0,18.0,control,control
A,N206648,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2005,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,18,407.4810089617044,Anillamiento,2005-07-29,anillamiento,2005-08-16,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,JL Arroyo,18.0,18.0,control,control
A,N207313,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,7,9,2005,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,338,407.4810089617044,Anillamiento,2005-09-07,anillamiento,2006-08-11,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,338.0,18.0,control,control
A,N246713,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,25,9,2005,Parque del Alamillo,Sevilla,Sevilla,3.0,0.0,GOSUR,332,405.2296898831144,Anillamiento,2005-09-25,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,332.0,18.0,control,control
A,N294592,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,21,8,2005,Cantaritas,Puebla del Rio,Sevilla,3.0,0.0,JL Arroyo,367,407.4810089617044,Anillamiento,2005-08-21,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,367.0,18.0,control,control
A,N317999,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,3,8,2006,Cantaritas,Puebla del Rio,Sevilla,5.0,2.0,JL Arroyo,15,407.4810089617044,Anillamiento,2006-08-03,anillamiento,2006-08-18,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,15.0,18.0,control,control
A,N353540,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,23,5,2006,Veta La Palma,Puebla del Rio,Sevilla,5.0,0.0,O. Gonzalez,80,407.4810089617044,Anillamiento,2006-05-23,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,80.0,18.0,control,control
A,N364189,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,28,8,2006,Caño Navarro,Coria del Rio,Sevilla,4.0,0.0,M. Vazquez,263,405.2296898831144,Anillamiento,2006-08-28,anillamiento,2007-05-18,Desembocadura Rio Guadiaro,San Roque,Cadiz,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,Milvus Goes,263.0,130.0,control,control
A,N491140,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,20,8,2006,Cantaritas,Puebla del Rio,Sevilla,3.0,0.0,JL Arroyo,8,407.4810089617044,Anillamiento,2006-08-20,anillamiento,2006-08-28,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,M. Vazquez,8.0,18.0,control,control
A,2811751,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,6,8,2000,Marismas del Odiel,Huelva,Huelva,3.0,0.0,M. Vazquez,630,368.0531177927046,Anillamiento,2000-08-06,anillamiento,2002-04-28,Laguna del Gobierno,La Lantejuela,Sevilla,-5.2227526,37.3544458,-3.74922,40.46366700000001,4,0,M. Vazquez,630.0,151.0,control,control
A,2A058868,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,10,5,2004,Laguna de Medina,Jerez de la Frontera,Cadiz,1.0,0.0,M. Vazquez,419,407.4810089617044,Anillamiento,2004-05-10,anillamiento,2005-07-03,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,446.0,67.0,control,control
C,2A058868,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,3,7,2005,Cantaritas,Puebla del Rio,Sevilla,4.0,0.0,JL Arroyo,334,407.4810089617044,control,2005-07-03,control,2006-06-02,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,814.0,67.0,control,control
A,2A058870,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,10,5,2004,Laguna de Medina,Jerez de la Frontera,Cadiz,1.0,0.0,M. Vazquez,76,407.4810089617044,Anillamiento,2004-05-10,anillamiento,2004-07-25,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,76.0,67.0,control,control
A,V005567,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,28,6,1998,Curva del Convento,Las Cabezas de San Juan,Sevilla,1.0,0.0,GOSUR,2601,405.2296898831144,Anillamiento,1998-06-28,anillamiento,2005-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,2601.0,35.0,control,control
A,V023269,Great Reed Warbler,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,28,8,1999,La Quintanilla,Las Cabezas de San Juan,Sevilla,3.0,0.0,GOSUR,1825,405.2296898831144,Anillamiento,1999-08-28,anillamiento,2004-08-26,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,1825.0,35.0,control,control
A,L282059,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,1,4,1999,Finca El Coto,Utrera,Sevilla,5.0,1.0,GOSUR,244,442.3808936521362,Anillamiento,1999-04-01,anillamiento,1999-12-01,El Cuervo,Lebrija,Sevilla,-6.0758624,36.9197889,-3.74922,40.46366700000001,2,0,M. Vazquez,244.0,28.0,Cazada,muerto
A,2220251,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,31,10,1987,Arroyo San Antonio,Utrera,Sevilla,4.0,2.0,J Ayala,85,404.413344233819,Anillamiento,1987-10-31,anillamiento,1988-01-24,Dehesa Carchena,Coria del Rio,Sevilla,-5.7795147,37.1848134,-3.74922,40.46366700000001,6,2,M. Vazquez,,,control,control
A,2222247,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,27,3,1988,Arroyo Tarazona,Carmona,Sevilla,5.0,1.0,J Lopez,352,402.8845847750882,Anillamiento,1988-03-27,anillamiento,1989-03-14,La Estrella,Palomares del Rio,Sevilla,-6.068470899999999,37.3191342,-3.74922,40.46366700000001,7,1,M. Vazquez,,,control,control
A,2286334,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,11,11,1991,Castellar de la Frontera,Castellar de la Frontera,Cadiz,4.0,0.0,EBD,13,486.223774281902,Anillamiento,1991-11-11,anillamiento,1991-11-24,Cantera del Duende,El Rubio,Sevilla,-5.420280399999999,36.2853497,-3.74922,40.46366700000001,4,0,M. Vazquez,13.0,120.0,control,control
A,2374743,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,27,12,1992,Arroyo Gascon,Marchena,Sevilla,2.0,1.0,LEO BIAGGI,453,367.9938013326561,Anillamiento,1992-12-27,anillamiento,1994-03-25,Casilla Juan de Pico,La Lantejuela,Sevilla,-5.2254734,37.3557995,-3.74922,40.46366700000001,2,0,LEO BIAGGI,,,Pinchado en despensa de lanius excubitor,muerto
A,2890128,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,15,3,2000,Borbollon Auta,Riogordo,Malaga,5.0,1.0,G Luscinia,235,347.6480451998596,Anillamiento,2000-03-15,anillamiento,2000-11-05,Lora del Rio,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,5,1,Zamalla,235.0,126.0,control,control
A,2221572,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,8,5,1988,Los Palacios,Los Palacios,Sevilla,4.0,0.0,J Ayala,1488,412.6666644829645,Anillamiento,1988-05-08,anillamiento,1992-06-04,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,8,1,M. Vazquez,,1.0,control,control
A,2221580,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,2,6,1988,Los Palacios,Los Palacios,Sevilla,4.0,1.0,J Ayala,1489,412.6666644829645,Anillamiento,1988-06-02,anillamiento,1992-06-30,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,8,1,M. Vazquez,,1.0,control,control
A,2275399,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,20,6,1990,Los Palacios,Los Palacios,Sevilla,1.0,0.0,GOSUR,785,412.6666644829645,Anillamiento,1990-06-20,anillamiento,1992-08-13,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,7,1,M. Vazquez,,2.0,control,control
A,2358316,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,26,8,1990,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3270,412.6666644829645,Anillamiento,1990-08-26,anillamiento,1999-08-09,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,3270.0,2.0,control,control
A,2358962,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,22,8,1993,Rio Lora,Los Palacios,Sevilla,4.0,2.0,GOSUR,1027,412.6666644829645,Anillamiento,1993-08-22,anillamiento,1996-06-14,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,1027.0,3.0,control,control
A,2359053,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,6,7,1994,Los Palacios,Los Palacios,Sevilla,1.0,0.0,GOSUR,350,412.6666644829645,Anillamiento,1994-07-06,anillamiento,1995-06-21,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,M. Vazquez,350.0,2.0,control,control
A,2359322,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,8,1996,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4.0,2.0,control,control
A,2359323,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,8,1996,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4.0,2.0,control,control
A,2359333,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,8,1996,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4.0,2.0,control,control
A,2359336,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,8,1996,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4.0,2.0,control,control
A,2359340,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,8,1996,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4.0,2.0,control,control
A,2361522,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,22,8,1993,Los Palacios,Los Palacios,Sevilla,3.0,0.0,GOSUR,633,412.6666644829645,Anillamiento,1993-08-22,anillamiento,1995-05-17,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,7,0,M. Vazquez,633.0,2.0,control,control
A,2565386,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,18,5,1993,Los Palacios,Los Palacios,Sevilla,4.0,0.0,G Nevadensis,1175,412.6666644829645,Anillamiento,1993-05-18,anillamiento,1996-08-05,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,1175.0,3.0,control,control
C,2565386,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,5,8,1996,El Alcornocal,Los Palacios,Sevilla,4.0,0.0,M. Vazquez,1100,412.6666644829645,control,1996-08-05,control,1999-08-10,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,2275.0,3.0,control,control
A,2673672,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,17,7,1995,Los Palacios,Los Palacios,Sevilla,1.0,0.0,G Nevadensis,39,412.6666644829645,Anillamiento,1995-07-17,anillamiento,1995-08-25,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,39.0,3.0,control,control
A,2838407,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,5,1998,Los Palacios,Los Palacios,Sevilla,4.0,0.0,G Nevadensis,14,412.6666644829645,Anillamiento,1998-05-25,anillamiento,1998-06-08,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,11.0,3.0,control,control
A,2838426,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,31,5,1998,Los Palacios,Los Palacios,Sevilla,4.0,1.0,G Nevadensis,717,412.6666644829645,Anillamiento,1998-05-31,anillamiento,2000-05-17,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,1,M. Vazquez,717.0,3.0,control,control
A,2838428,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,31,5,1998,Los Palacios,Los Palacios,Sevilla,4.0,1.0,G Nevadensis,733,412.6666644829645,Anillamiento,1998-05-31,anillamiento,2000-06-02,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,1,M. Vazquez,733.0,3.0,control,control
A,2838436,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,20,6,1998,Los Palacios,Los Palacios,Sevilla,1.0,0.0,G Nevadensis,695,412.6666644829645,Anillamiento,1998-06-20,anillamiento,2000-05-15,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,697.0,3.0,control,control
A,2838459,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,26,6,1998,Los Palacios,Los Palacios,Sevilla,4.0,2.0,G Nevadensis,418,412.6666644829645,Anillamiento,1998-06-26,anillamiento,1999-08-18,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,418.0,3.0,control,control
A,2628332,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,26,7,1994,El Alcornocal,Los Palacios,Sevilla,1.0,0.0,M. Vazquez,326,412.6666644829645,Anillamiento,1994-07-26,anillamiento,1995-06-17,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,326.0,2.0,control,control
A,2628342,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,2,8,1994,El Alcornocal,Los Palacios,Sevilla,1.0,0.0,M. Vazquez,303,412.6666644829645,Anillamiento,1994-08-02,anillamiento,1995-06-01,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,303.0,2.0,control,control
A,2628345,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,2,8,1994,El Alcornocal,Los Palacios,Sevilla,1.0,0.0,M. Vazquez,359,412.6666644829645,Anillamiento,1994-08-02,anillamiento,1995-07-27,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,358.0,2.0,control,control
A,2628351,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,4,8,1994,El Alcornocal,Los Palacios,Sevilla,1.0,0.0,M. Vazquez,317,412.6666644829645,Anillamiento,1994-08-04,anillamiento,1995-06-17,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,317.0,2.0,control,control
A,AP5775,Willow Warbler,Phylloscopus trochilus,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,20,4,2000,Isla del Aire,San Luis,Menorca,4.0,0.0,GOB Menorca,130,10391.209898639328,Anillamiento,2000-04-20,anillamiento,2000-08-28,El Alcornocal,Los Palacios,Sevilla,-66.3377522,-33.3017267,-3.74922,40.46366700000001,4,0,M. Vazquez,130.0,933.0,control,control
