MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LOCALIDAD,PAIS,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LOCALIDAD CONTROL 2,PAIS CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,8323554,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,9,10,2002,"Spixhe, Theux, Luik Lieja",Belgica,3,0,Extranjero,114,1731.0091816519473,Anillamiento,2002-10-09,anillamiento,2003-01-31,"San Pablo, Sevilla",España,5.820469999999999,50.52097999999999,-5.927562000000001,37.405368,5,0,M. Vazquez,114.0,1733.0,control anilla naranja,control
A,AD70225,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,25,3,2002,"Castricum, Noord Holland",Holanda,5,1,Extranjero,325,1874.5187333686465,Anillamiento,2002-03-25,anillamiento,2003-02-13,"San Pablo, Sevilla",España,4.6695055,52.5495874,-5.927562000000001,37.405368,4,1,M. Vazquez,325.0,1874.0,control anilla naranja,control
A,VC96434,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,5,10,2000,"Kreischa, Weiberitzkreis, Dresden",Alemania,2,1,Extranjero,143,2174.559907978867,Anillamiento,2000-10-05,anillamiento,2001-02-25,"Dos Hermanas, Sevilla",España,13.7589163,50.944347,-5.924239099999999,37.2865803,2,0,M. Vazquez,143.0,2176.0,Cazada con escopeta,muerto
A,L628086,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,22,11,2002,"San Pablo, Sevilla",España,3,0,M. Vazquez,518,1248.6120737973351,Anillamiento,2002-11-22,anillamiento,2004-04-23,"Saint Aignan, Loire et Cher",Francia,-5.927562000000001,37.405368,1.373492,47.268553,2,0,Extranjero,518.0,1250.0,Encontrado muerto,muerto
A,L765176,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,13,12,2002,"San Pablo, Sevilla",España,3,0,M. Vazquez,78,1973.5423525805677,Anillamiento,2002-12-13,anillamiento,2003-03-01,"Kampen, Drenthe",Holanda,-5.927562000000001,37.405368,6.5977995,52.8597173,2,0,Extranjero,78.0,1922.0,Colision contra cristales,muerto
A,L765437,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,20,12,2002,"San Pablo, Sevilla",España,3,0,M. Vazquez,199,2057.215351376957,Anillamiento,2002-12-20,anillamiento,2003-07-07,"Westerstede Mansie, Weser Ems Excep Islas",Alemania,-5.927562000000001,37.405368,7.892896599999999,53.2249853,2,0,Extranjero,199.0,2057.0,Encontrado muerto,muerto
A,L768702,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,13,2,2003,"San Pablo, Sevilla",España,5,0,M. Vazquez,106,1936.9521122740755,Anillamiento,2003-02-13,anillamiento,2003-05-30,"Burghausen, Oberbayern",Alemania,-5.927562000000001,37.405368,12.8310753,48.1725613,2,0,Extranjero,106.0,1936.0,Encontrado muerto anilla roja,muerto
A,L751801,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,31,1,2003,"San Pablo, Sevilla",España,5,0,M. Vazquez,196,2170.2628791699567,Anillamiento,2003-01-31,anillamiento,2003-08-15,"Düssnitz, Sachsen Anhalt",Alemania,-5.927562000000001,37.405368,12.8782965,51.7302732,5,1,Extranjero,196.0,2171.0,Colision contra un coche anilla naranja,muerto
A,L751891,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,31,1,2003,"San Pablo, Sevilla",España,5,0,M. Vazquez,864,2045.5728246821293,Anillamiento,2003-01-31,anillamiento,2005-06-13,"Seesen Harz, Braunschweig Inc Hildsh",Alemania,-5.927562000000001,37.405368,10.1798261,51.8914818,2,0,Extranjero,864.0,2045.0,Encontrado muerto anilla naranja,muerto
A,L797360,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,21,11,2003,"San Pablo, Sevilla",España,3,0,M. Vazquez,504,2350.566162388353,Anillamiento,2003-11-21,anillamiento,2005-04-08,"Bovense Strand, Fyn",Dinamarca,-5.927562000000001,37.405368,10.0748042,55.5669881,4,1,Extranjero,504.0,2362.0,control anilla roja leido telescopio,muerto
C,L797360,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,8,4,2005,"Bovense Strand, Fyn",Dinamarca,4,1,Extranjero,374,0.0,control anilla roja leido telescopio,2005-04-08,muerto,2006-04-17,"Bovense Strand, Fyn",Dinamarca,10.0748042,55.5669881,10.0748042,55.5669881,4,1,Extranjero,878.0,2362.0,control anilla roja leido telescopio,muerto
C,L797360,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,17,4,2006,"Bovense Strand, Fyn",Dinamarca,4,1,Extranjero,89,0.0,control anilla roja leido telescopio,2006-04-17,muerto,2006-07-15,"Bovense Strand, Fyn",Dinamarca,10.0748042,55.5669881,10.0748042,55.5669881,4,1,Extranjero,967.0,2363.0,Capturada por un gato,muerto
A,L797597,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,4,12,2003,"San Pablo, Sevilla",España,3,0,M. Vazquez,989,1790.0552656008535,Anillamiento,2003-12-04,anillamiento,2006-08-19,"Rheinbach Womersdorf, Köln",Alemania,-5.927562000000001,37.405368,6.989281099999999,50.606416,2,0,Extranjero,989.0,1792.0,Encontrado muerto anilla roja,muerto
A,L939258,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,29,12,2003,"San Pablo, Sevilla",España,3,0,M. Vazquez,274,1768.6274765931007,Anillamiento,2003-12-29,anillamiento,2004-09-28,"Offstein, Rheinhessen Pfalz",Alemania,-5.927562000000001,37.405368,8.2374556,49.6060311,4,1,Extranjero,274.0,1768.0,control,control
C,L939258,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,28,9,2004,"Offstein, Rheinhessen Pfalz",Alemania,4,1,Extranjero,195,420.6833202642609,control,2004-09-28,control,2005-04-11,"Kreischa, Dresden",Alemania,8.2374556,49.6060311,13.7589163,50.944347,4,1,Extranjero,469.0,2165.0,control,control
A,L939525,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,12,1,2004,"San Pablo, Sevilla",España,5,2,M. Vazquez,203,1898.3498314251128,Anillamiento,2004-01-12,anillamiento,2004-08-02,"Münchhausen Sintshausen, Giessen",Alemania,-5.927562000000001,37.405368,8.707493099999999,50.9408718,2,0,Extranjero,203.0,1898.0,Encontrado muerto,muerto
